Event Date,Lattitude,longitude,Gear Class,Count of gear at location
8/5/2010 0:00,48.50222,-123.21694,Gear defined by attributes,
8/5/2010 0:00,48.73889,-123.15944,Gear defined by attributes,
8/5/2010 0:00,48.69028,-123.30361,Gear defined by attributes,
8/5/2010 0:00,48.68444,-123.29917,Gear defined by attributes,
8/5/2010 0:00,48.68083,-123.29750,Gear defined by attributes,
8/5/2010 0:00,48.67889,-123.29167,Gear defined by attributes,
8/5/2010 0:00,48.67944,-123.28500,Gear defined by attributes,
8/5/2010 0:00,48.66833,-123.27861,Gear defined by attributes,
8/5/2010 0:00,48.66389,-123.27222,Gear defined by attributes,
8/5/2010 0:00,48.65750,-123.26694,Gear defined by attributes,
8/5/2010 0:00,48.66111,-123.25694,Gear defined by attributes,
8/5/2010 0:00,48.65806,-123.25500,Gear defined by attributes,
8/5/2010 0:00,48.65222,-123.25917,Gear defined by attributes,
8/5/2010 0:00,48.62278,-123.16889,Gear defined by attributes,
8/5/2010 0:00,48.62861,-123.16000,Gear defined by attributes,
8/5/2010 0:00,48.61111,-123.15750,Gear defined by attributes,
8/5/2010 0:00,48.60361,-123.16028,Gear defined by attributes,
8/5/2010 0:00,48.61611,-123.14306,Gear defined by attributes,
8/5/2010 0:00,48.61444,-123.13833,Gear defined by attributes,
8/5/2010 0:00,48.61667,-123.13083,Gear defined by attributes,
8/5/2010 0:00,48.60389,-123.35861,Gear defined by attributes,
8/5/2010 0:00,48.60028,-123.35389,Gear defined by attributes,
8/5/2010 0:00,48.60083,-123.32611,Gear defined by attributes,
8/5/2010 0:00,48.60444,-123.29528,Gear defined by attributes,
8/5/2010 0:00,48.60444,-123.29083,Gear defined by attributes,
8/5/2010 0:00,48.59806,-123.27750,Gear defined by attributes,
8/5/2010 0:00,48.60111,-123.27389,Gear defined by attributes,
8/5/2010 0:00,48.59944,-123.27139,Gear defined by attributes,
8/5/2010 0:00,48.58972,-123.27778,Gear defined by attributes,
8/5/2010 0:00,48.58833,-123.27389,Gear defined by attributes,
8/5/2010 0:00,48.58417,-123.23194,Gear defined by attributes,
8/5/2010 0:00,48.58056,-123.22472,Gear defined by attributes,
8/5/2010 0:00,48.58000,-123.21861,Gear defined by attributes,
8/5/2010 0:00,48.58139,-123.21111,Gear defined by attributes,
8/5/2010 0:00,48.57528,-123.19778,Gear defined by attributes,
8/5/2010 0:00,48.55750,-123.19944,Gear defined by attributes,
8/5/2010 0:00,48.56028,-123.19111,Gear defined by attributes,
8/5/2010 0:00,48.55889,-123.18639,Gear defined by attributes,
8/5/2010 0:00,48.55417,-123.18417,Gear defined by attributes,
8/5/2010 0:00,48.55083,-123.17361,Gear defined by attributes,
8/5/2010 0:00,48.54500,-123.17444,Gear defined by attributes,
8/5/2010 0:00,48.54278,-123.17500,Gear defined by attributes,
8/5/2010 0:00,48.54500,-123.16889,Gear defined by attributes,
8/5/2010 0:00,48.53972,-123.16222,Gear defined by attributes,
8/5/2010 0:00,48.53639,-123.15333,Gear defined by attributes,
8/5/2010 0:00,48.53667,-123.14444,Gear defined by attributes,
8/5/2010 0:00,48.53333,-123.13917,Gear defined by attributes,
8/5/2010 0:00,48.53194,-123.13556,Gear defined by attributes,
8/5/2010 0:00,48.53472,-123.12583,Gear defined by attributes,
8/5/2010 0:00,48.53833,-123.11278,Gear defined by attributes,
8/5/2010 0:00,48.53528,-123.35389,Gear defined by attributes,
8/5/2010 0:00,48.53333,-123.35333,Gear defined by attributes,
8/5/2010 0:00,48.51750,-123.34222,Gear defined by attributes,
8/5/2010 0:00,48.51444,-123.33139,Gear defined by attributes,
8/5/2010 0:00,48.50944,-123.32611,Gear defined by attributes,
8/5/2010 0:00,48.70833,-123.18583,Gear defined by attributes,
8/5/2010 0:00,48.70222,-123.18528,Gear defined by attributes,
8/5/2010 0:00,48.71222,-123.17944,Gear defined by attributes,
8/5/2010 0:00,48.70917,-123.14972,Gear defined by attributes,
8/5/2010 0:00,48.71000,-123.12722,Gear defined by attributes,
8/5/2010 0:00,48.70056,-123.11056,Gear defined by attributes,
8/5/2010 0:00,48.69083,-123.11028,Gear defined by attributes,
8/5/2010 0:00,48.68444,-123.10722,Gear defined by attributes,
8/5/2010 0:00,48.70972,-123.09694,Gear defined by attributes,
8/5/2010 0:00,48.70250,-123.09528,Gear defined by attributes,
8/5/2010 0:00,48.69389,-123.09222,Gear defined by attributes,
8/5/2010 0:00,48.68583,-123.34250,Gear defined by attributes,
8/5/2010 0:00,48.71194,-123.33722,Gear defined by attributes,
8/5/2010 0:00,48.70917,-123.31472,Gear defined by attributes,
8/5/2010 0:00,48.69139,-123.32861,Gear defined by attributes,
8/5/2010 0:00,48.70833,-123.31667,Gear defined by attributes,
8/5/2010 0:00,48.70139,-123.29139,Gear defined by attributes,
8/5/2010 0:00,48.69583,-123.29667,Gear defined by attributes,
8/5/2010 0:00,48.69056,-123.29917,Gear defined by attributes,
8/5/2010 0:00,48.68583,-123.30278,Gear defined by attributes,
8/5/2010 0:00,48.68139,-123.27806,Gear defined by attributes,
8/5/2010 0:00,48.67528,-123.28222,Gear defined by attributes,
8/5/2010 0:00,48.66528,-123.28833,Gear defined by attributes,
8/5/2010 0:00,48.65806,-123.29444,Gear defined by attributes,
8/5/2010 0:00,48.67611,-123.27806,Gear defined by attributes,
8/5/2010 0:00,48.66861,-123.30972,Gear defined by attributes,
8/5/2010 0:00,48.65250,-123.27972,Gear defined by attributes,
8/5/2010 0:00,48.66056,-123.24889,Gear defined by attributes,
8/5/2010 0:00,48.65556,-123.24722,Gear defined by attributes,
8/5/2010 0:00,48.64694,-123.25167,Gear defined by attributes,
8/5/2010 0:00,48.64028,-123.25333,Gear defined by attributes,
8/5/2010 0:00,48.64556,-123.20833,Gear defined by attributes,
8/5/2010 0:00,48.65194,-123.20944,Gear defined by attributes,
8/5/2010 0:00,48.59694,-123.14917,Gear defined by attributes,
8/5/2010 0:00,48.59750,-123.16639,Gear defined by attributes,
8/5/2010 0:00,48.60306,-123.18944,Gear defined by attributes,
8/5/2010 0:00,48.60222,-123.17944,Gear defined by attributes,
8/5/2010 0:00,48.59944,-123.17250,Gear defined by attributes,
8/5/2010 0:00,48.59611,-123.16917,Gear defined by attributes,
8/5/2010 0:00,48.59306,-123.17167,Gear defined by attributes,
8/5/2010 0:00,48.58667,-123.17306,Gear defined by attributes,
8/5/2010 0:00,48.56861,-123.11278,Gear defined by attributes,
8/5/2010 0:00,48.56611,-123.11806,Gear defined by attributes,
8/5/2010 0:00,48.56278,-123.12444,Gear defined by attributes,
8/5/2010 0:00,48.55417,-123.08583,Gear defined by attributes,
8/5/2010 0:00,48.55111,-123.09111,Gear defined by attributes,
8/5/2010 0:00,48.54583,-123.09389,Gear defined by attributes,
8/5/2010 0:00,48.54806,-123.08583,Gear defined by attributes,
8/5/2010 0:00,48.55056,-123.11361,Gear defined by attributes,
8/5/2010 0:00,48.55444,-123.12222,Gear defined by attributes,
8/5/2010 0:00,48.54556,-123.12056,Gear defined by attributes,
8/5/2010 0:00,48.54694,-123.08611,Gear defined by attributes,
8/5/2010 0:00,48.52972,-123.09500,Gear defined by attributes,
8/5/2010 0:00,48.53083,-123.07417,Gear defined by attributes,
8/5/2010 0:00,48.52500,-123.07750,Gear defined by attributes,
8/5/2010 0:00,48.52500,-123.32556,Gear defined by attributes,
8/5/2010 0:00,48.54556,-123.30972,Gear defined by attributes,
8/5/2010 0:00,48.53917,-123.31000,Gear defined by attributes,
8/5/2010 0:00,48.53861,-123.28778,Gear defined by attributes,
8/5/2010 0:00,48.53500,-123.27083,Gear defined by attributes,
8/5/2010 0:00,48.51083,-123.28083,Gear defined by attributes,
8/5/2010 0:00,48.50806,-123.26944,Gear defined by attributes,
8/5/2010 0:00,48.50528,-123.26222,Gear defined by attributes,
8/5/2010 0:00,48.50694,-123.24972,Gear defined by attributes,
8/5/2010 0:00,48.52500,-123.24500,Gear defined by attributes,
8/5/2010 0:00,48.52556,-123.23556,Gear defined by attributes,
8/5/2010 0:00,48.52167,-123.21556,Gear defined by attributes,
8/5/2010 0:00,48.49611,-123.21028,Gear defined by attributes,
8/5/2010 0:00,48.49250,-123.21139,Gear defined by attributes,
8/5/2010 0:00,48.48583,-123.20778,Gear defined by attributes,
8/5/2010 0:00,48.47917,-123.18278,Gear defined by attributes,
8/5/2010 0:00,48.47583,-123.17861,Gear defined by attributes,
8/5/2010 0:00,48.47250,-123.17750,Gear defined by attributes,
8/5/2010 0:00,48.48889,-123.15250,Gear defined by attributes,
8/5/2010 0:00,48.72306,-123.15444,Gear defined by attributes,
8/5/2010 0:00,48.71667,-123.15583,Gear defined by attributes,
8/5/2010 0:00,48.47167,-123.12361,Gear defined by attributes,
8/5/2010 0:00,48.46917,-123.12222,Gear defined by attributes,
8/5/2010 0:00,48.72611,-123.11889,Gear defined by attributes,
8/5/2010 0:00,48.72389,-123.11333,Gear defined by attributes,
8/5/2010 0:00,48.72056,-123.10722,Gear defined by attributes,
8/5/2010 0:00,48.70694,-123.12139,Gear defined by attributes,
8/5/2010 0:00,48.70194,-123.11111,Gear defined by attributes,
8/5/2010 0:00,48.71750,-123.09500,Gear defined by attributes,
8/5/2010 0:00,48.71167,-123.09778,Gear defined by attributes,
8/5/2010 0:00,48.69778,-123.10444,Gear defined by attributes,
8/5/2010 0:00,48.69333,-123.10583,Gear defined by attributes,
8/5/2010 0:00,48.69889,-123.09111,Gear defined by attributes,
8/5/2010 0:00,48.69417,-123.09278,Gear defined by attributes,
8/5/2010 0:00,48.69833,-123.05361,Gear defined by attributes,
8/5/2010 0:00,48.69333,-123.05611,Gear defined by attributes,
8/5/2010 0:00,48.69278,-123.30556,Gear defined by attributes,
8/5/2010 0:00,48.65972,-123.25861,Gear defined by attributes,
8/5/2010 0:00,48.66000,-123.26444,Gear defined by attributes,
8/5/2010 0:00,48.65500,-123.26028,Gear defined by attributes,
8/5/2010 0:00,48.65833,-123.27083,Gear defined by attributes,
8/5/2010 0:00,48.69333,-123.09833,Gear defined by attributes,
8/5/2010 0:00,48.68639,-123.09222,Gear defined by attributes,
8/5/2010 0:00,48.68306,-123.05861,Gear defined by attributes,
8/5/2010 0:00,48.67861,-123.00139,Gear defined by attributes,
8/5/2010 0:00,48.67111,-123.25917,Gear defined by attributes,
8/5/2010 0:00,48.66417,-123.25611,Gear defined by attributes,
8/5/2010 0:00,48.66139,-123.23222,Gear defined by attributes,
8/5/2010 0:00,48.66000,-123.20750,Gear defined by attributes,
8/5/2010 0:00,48.65667,-123.21917,Gear defined by attributes,
8/5/2010 0:00,48.56139,-123.18028,Gear defined by attributes,
8/5/2010 0:00,48.54694,-123.16028,Gear defined by attributes,
8/5/2010 0:00,48.56417,-123.14806,Gear defined by attributes,
8/5/2010 0:00,48.54889,-123.14444,Gear defined by attributes,
8/5/2010 0:00,48.54944,-123.13083,Gear defined by attributes,
8/5/2010 0:00,48.54361,-123.12500,Gear defined by attributes,
8/5/2010 0:00,48.57167,-123.10778,Gear defined by attributes,
8/5/2010 0:00,48.56778,-123.10583,Gear defined by attributes,
8/5/2010 0:00,48.56444,-123.10111,Gear defined by attributes,
8/5/2010 0:00,48.57056,-123.07194,Gear defined by attributes,
8/5/2010 0:00,48.56611,-123.07194,Gear defined by attributes,
8/5/2010 0:00,48.56111,-123.07194,Gear defined by attributes,
8/5/2010 0:00,48.55611,-123.07111,Gear defined by attributes,
8/5/2010 0:00,48.54694,-123.06639,Gear defined by attributes,
8/5/2010 0:00,48.57306,-123.04056,Gear defined by attributes,
8/5/2010 0:00,48.56389,-123.03806,Gear defined by attributes,
8/5/2010 0:00,48.56056,-123.03667,Gear defined by attributes,
8/5/2010 0:00,48.55472,-123.03778,Gear defined by attributes,
8/5/2010 0:00,48.54806,-123.03583,Gear defined by attributes,
8/5/2010 0:00,48.54389,-123.03778,Gear defined by attributes,
8/5/2010 0:00,48.57389,-123.01056,Gear defined by attributes,
8/5/2010 0:00,48.56778,-123.01250,Gear defined by attributes,
8/5/2010 0:00,48.56278,-123.01139,Gear defined by attributes,
8/5/2010 0:00,48.55833,-123.01028,Gear defined by attributes,
8/5/2010 0:00,48.55472,-123.01222,Gear defined by attributes,
8/5/2010 0:00,48.54500,-123.00972,Gear defined by attributes,
8/5/2010 0:00,48.57333,-122.99833,Gear defined by attributes,
8/5/2010 0:00,48.56861,-123.00583,Gear defined by attributes,
8/5/2010 0:00,48.54361,-123.04222,Gear defined by attributes,
8/5/2010 0:00,48.53389,-123.04556,Gear defined by attributes,
8/5/2010 0:00,48.52972,-123.02444,Gear defined by attributes,
8/5/2010 0:00,48.53361,-123.01611,Gear defined by attributes,
8/5/2010 0:00,48.53778,-123.01222,Gear defined by attributes,
8/5/2010 0:00,48.53528,-123.06972,Gear defined by attributes,
8/5/2010 0:00,48.54083,-123.05917,Gear defined by attributes,
8/5/2010 0:00,48.53194,-123.04722,Gear defined by attributes,
8/5/2010 0:00,48.53750,-123.04722,Gear defined by attributes,
8/5/2010 0:00,48.54361,-123.04639,Gear defined by attributes,
8/5/2010 0:00,48.54056,-123.04556,Gear defined by attributes,
8/5/2010 0:00,48.53444,-123.06806,Gear defined by attributes,
8/5/2010 0:00,48.53111,-123.05500,Gear defined by attributes,
8/5/2010 0:00,48.54111,-123.05917,Gear defined by attributes,
8/5/2010 0:00,48.53528,-123.12222,Gear defined by attributes,
8/5/2010 0:00,48.53306,-123.12167,Gear defined by attributes,
8/5/2010 0:00,48.53111,-123.12167,Gear defined by attributes,
8/5/2010 0:00,48.53556,-123.13139,Gear defined by attributes,
8/5/2010 0:00,48.53722,-123.13083,Gear defined by attributes,
8/5/2010 0:00,48.53889,-123.13083,Gear defined by attributes,
8/5/2010 0:00,48.53472,-123.13083,Gear defined by attributes,
8/5/2010 0:00,48.53806,-123.13361,Gear defined by attributes,
8/5/2010 0:00,48.54222,-123.13444,Gear defined by attributes,
8/5/2010 0:00,48.54750,-123.16500,Gear defined by attributes,
8/5/2010 0:00,48.61500,-122.99361,Gear defined by attributes,
8/5/2010 0:00,48.60583,-123.01444,Gear defined by attributes,
8/5/2010 0:00,48.60361,-123.00917,Gear defined by attributes,
8/5/2010 0:00,48.59944,-123.01250,Gear defined by attributes,
8/5/2010 0:00,48.60444,-122.98528,Gear defined by attributes,
8/5/2010 0:00,48.58583,-123.00194,Gear defined by attributes,
8/5/2010 0:00,48.58361,-123.00389,Gear defined by attributes,
8/5/2010 0:00,48.58083,-122.99611,Gear defined by attributes,
8/5/2010 0:00,48.57278,-122.99556,Gear defined by attributes,
8/5/2010 0:00,48.58444,-122.98278,Gear defined by attributes,
8/5/2010 0:00,48.54444,-123.22750,Gear defined by attributes,
8/5/2010 0:00,48.53389,-122.97417,Gear defined by attributes,
8/5/2010 0:00,48.54361,-122.99556,Gear defined by attributes,
8/5/2010 0:00,48.55361,-123.01833,Gear defined by attributes,
8/5/2010 0:00,48.57611,-123.03194,Gear defined by attributes,
8/5/2010 0:00,48.57333,-123.02806,Gear defined by attributes,
8/5/2010 0:00,48.58278,-123.03833,Gear defined by attributes,
8/5/2010 0:00,48.58611,-123.04000,Gear defined by attributes,
8/5/2010 0:00,48.58833,-123.00250,Gear defined by attributes,
8/5/2010 0:00,48.59361,-123.03444,Gear defined by attributes,
8/5/2010 0:00,48.59944,-123.04611,Gear defined by attributes,
8/5/2010 0:00,48.60083,-123.03861,Gear defined by attributes,
8/5/2010 0:00,48.60278,-123.00750,Gear defined by attributes,
8/5/2010 0:00,48.55056,-123.09000,Gear defined by attributes,
8/5/2010 0:00,48.55194,-123.07139,Gear defined by attributes,
8/5/2010 0:00,48.55222,-123.05500,Gear defined by attributes,
8/5/2010 0:00,48.55389,-123.06611,Gear defined by attributes,
8/5/2010 0:00,48.55444,-123.06944,Gear defined by attributes,
8/5/2010 0:00,48.55667,-123.07056,Gear defined by attributes,
8/5/2010 0:00,48.57250,-123.06111,Gear defined by attributes,
8/5/2010 0:00,48.57361,-123.06306,Gear defined by attributes,
8/5/2010 0:00,48.57333,-123.06750,Gear defined by attributes,
8/5/2010 0:00,48.56944,-123.07167,Gear defined by attributes,
8/5/2010 0:00,48.55111,-123.04056,Gear defined by attributes,
8/5/2010 0:00,48.55139,-123.09139,Gear defined by attributes,
8/5/2010 0:00,48.55417,-123.10139,Gear defined by attributes,
8/5/2010 0:00,48.55278,-123.10222,Gear defined by attributes,
8/5/2010 0:00,48.55889,-123.18083,Gear defined by attributes,
8/5/2010 0:00,48.55750,-123.17972,Gear defined by attributes,
8/5/2010 0:00,48.55500,-123.15111,Gear defined by attributes,
8/5/2010 0:00,48.54972,-123.23528,Gear defined by attributes,
8/5/2010 0:00,48.54944,-123.23778,Gear defined by attributes,
8/5/2010 0:00,48.54833,-123.23333,Gear defined by attributes,
8/5/2010 0:00,48.55111,-123.00694,Gear defined by attributes,
8/5/2010 0:00,48.56250,-123.24361,Gear defined by attributes,
8/5/2010 0:00,48.53528,-123.00278,Gear defined by attributes,
8/5/2010 0:00,48.52528,-123.21111,Gear defined by attributes,
8/5/2010 0:00,48.52167,-123.20639,Gear defined by attributes,
8/5/2010 0:00,48.54056,-123.19833,Gear defined by attributes,
8/5/2010 0:00,48.54722,-123.23056,Gear defined by attributes,
8/5/2010 0:00,48.54444,-123.17972,Gear defined by attributes,
8/5/2010 0:00,48.54917,-123.17750,Gear defined by attributes,
8/5/2010 0:00,48.53194,-123.14000,Gear defined by attributes,
8/5/2010 0:00,48.52306,-123.11722,Gear defined by attributes,
8/5/2010 0:00,48.54806,-123.13028,Gear defined by attributes,
8/5/2010 0:00,48.54889,-123.08750,Gear defined by attributes,
8/5/2010 0:00,48.54694,-123.08222,Gear defined by attributes,
8/5/2010 0:00,48.53139,-123.06472,Gear defined by attributes,
8/5/2010 0:00,48.52639,-123.07306,Gear defined by attributes,
8/5/2010 0:00,48.53556,-123.08028,Gear defined by attributes,
8/5/2010 0:00,48.52722,-123.01833,Gear defined by attributes,
8/5/2010 0:00,48.54472,-123.02806,Gear defined by attributes,
8/5/2010 0:00,48.54667,-123.02472,Gear defined by attributes,
8/5/2010 0:00,48.54000,-123.02222,Gear defined by attributes,
8/5/2010 0:00,48.52889,-123.02944,Gear defined by attributes,
8/5/2010 0:00,48.49306,-122.98944,Gear defined by attributes,
8/5/2010 0:00,48.50639,-123.00750,Gear defined by attributes,
8/5/2010 0:00,48.49694,-122.98944,Gear defined by attributes,
8/5/2010 0:00,48.51361,-122.98194,Gear defined by attributes,
8/5/2010 0:00,48.49861,-123.02722,Gear defined by attributes,
8/5/2010 0:00,48.49667,-123.03889,Gear defined by attributes,
8/5/2010 0:00,48.50639,-123.09306,Gear defined by attributes,
8/5/2010 0:00,48.51944,-123.10306,Gear defined by attributes,
8/5/2010 0:00,48.51694,-123.19889,Gear defined by attributes,
8/5/2010 0:00,48.49667,-123.19917,Gear defined by attributes,
8/5/2010 0:00,48.51694,-123.22306,Gear defined by attributes,
8/5/2010 0:00,48.49889,-123.22278,Gear defined by attributes,
8/5/2010 0:00,48.46750,-123.20000,Gear defined by attributes,
8/5/2010 0:00,48.46528,-123.14167,Gear defined by attributes,
8/5/2010 0:00,48.47889,-123.09944,Gear defined by attributes,
8/5/2010 0:00,48.49333,-123.06611,Gear defined by attributes,
8/5/2010 0:00,48.49306,-123.02306,Gear defined by attributes,
8/5/2010 0:00,48.49194,-123.01528,Gear defined by attributes,
8/5/2010 0:00,48.47861,-123.01722,Gear defined by attributes,
8/5/2010 0:00,48.47556,-123.02556,Gear defined by attributes,
8/5/2010 0:00,48.47222,-123.00139,Gear defined by attributes,
8/5/2010 0:00,48.47889,-123.19000,Gear defined by attributes,
8/5/2010 0:00,48.44833,-123.20278,Gear defined by attributes,
8/5/2010 0:00,48.46167,-123.18917,Gear defined by attributes,
8/5/2010 0:00,48.46444,-123.19194,Gear defined by attributes,
8/5/2010 0:00,48.44222,-123.20500,Gear defined by attributes,
8/5/2010 0:00,48.44750,-123.20472,Gear defined by attributes,
8/5/2010 0:00,48.46028,-123.21611,Gear defined by attributes,
8/5/2010 0:00,48.44111,-123.22083,Gear defined by attributes,
8/5/2010 0:00,48.43972,-122.97389,Gear defined by attributes,
8/5/2010 0:00,48.43944,-122.97556,Gear defined by attributes,
8/5/2010 0:00,48.45167,-123.19000,Gear defined by attributes,
8/5/2010 0:00,48.45250,-123.06889,Gear defined by attributes,
8/5/2010 0:00,48.44028,-123.08250,Gear defined by attributes,
8/5/2010 0:00,48.46444,-123.10556,Gear defined by attributes,
8/5/2010 0:00,48.45528,-123.11694,Gear defined by attributes,
8/5/2010 0:00,48.44583,-123.23528,Gear defined by attributes,
8/5/2010 0:00,48.44417,-123.23694,Gear defined by attributes,
8/5/2010 0:00,48.43889,-123.10250,Gear defined by attributes,
8/5/2010 0:00,48.41806,-123.07139,Gear defined by attributes,
8/5/2010 0:00,48.42583,-122.96861,Gear defined by attributes,
8/5/2010 0:00,48.65611,-123.21694,Gear defined by attributes,
8/5/2010 0:00,48.64944,-123.22472,Gear defined by attributes,
8/5/2010 0:00,48.65194,-123.22667,Gear defined by attributes,
8/5/2010 0:00,48.66111,-123.21278,Gear defined by attributes,
8/5/2010 0:00,48.67389,-122.98500,Gear defined by attributes,
8/5/2010 0:00,48.65472,-123.01389,Gear defined by attributes,
8/5/2010 0:00,48.66083,-123.03722,Gear defined by attributes,
8/5/2010 0:00,48.67000,-123.07667,Gear defined by attributes,
8/5/2010 0:00,48.65444,-123.08056,Gear defined by attributes,
8/5/2010 0:00,48.64722,-123.07917,Gear defined by attributes,
8/5/2010 0:00,48.65083,-123.05556,Gear defined by attributes,
8/5/2010 0:00,48.65000,-123.15861,Gear defined by attributes,
8/5/2010 0:00,48.64778,-123.04556,Gear defined by attributes,
8/5/2010 0:00,48.62389,-123.00556,Gear defined by attributes,
8/5/2010 0:00,48.62167,-123.24111,Gear defined by attributes,
8/5/2010 0:00,48.62194,-123.21250,Gear defined by attributes,
8/5/2010 0:00,48.63417,-123.12056,Gear defined by attributes,
8/5/2010 0:00,48.63500,-123.11194,Gear defined by attributes,
8/5/2010 0:00,48.63444,-123.07139,Gear defined by attributes,
8/5/2010 0:00,48.64583,-123.02556,Gear defined by attributes,
8/5/2010 0:00,48.62639,-123.02611,Gear defined by attributes,
8/5/2010 0:00,48.64861,-123.00694,Gear defined by attributes,
8/5/2010 0:00,48.60778,-123.00250,Gear defined by attributes,
8/5/2010 0:00,48.61556,-123.06472,Gear defined by attributes,
8/5/2010 0:00,48.59889,-123.06528,Gear defined by attributes,
8/5/2010 0:00,48.60333,-123.06667,Gear defined by attributes,
8/5/2010 0:00,48.60528,-123.07333,Gear defined by attributes,
8/5/2010 0:00,48.59389,-123.06639,Gear defined by attributes,
8/5/2010 0:00,48.59639,-123.06972,Gear defined by attributes,
8/5/2010 0:00,48.62083,-123.12417,Gear defined by attributes,
8/5/2010 0:00,48.60750,-123.17361,Gear defined by attributes,
8/5/2010 0:00,48.59444,-123.17722,Gear defined by attributes,
8/5/2010 0:00,48.60861,-123.21972,Gear defined by attributes,
8/5/2010 0:00,48.62000,-122.99889,Gear defined by attributes,
8/5/2010 0:00,48.61333,-123.00611,Gear defined by attributes,
8/5/2010 0:00,48.59361,-123.22583,Gear defined by attributes,
8/5/2010 0:00,48.59556,-123.17028,Gear defined by attributes,
8/5/2010 0:00,48.58222,-123.19750,Gear defined by attributes,
8/5/2010 0:00,48.59250,-123.16278,Gear defined by attributes,
8/5/2010 0:00,48.58139,-123.14639,Gear defined by attributes,
8/5/2010 0:00,48.58083,-123.10472,Gear defined by attributes,
8/5/2010 0:00,48.57750,-123.04889,Gear defined by attributes,
8/5/2010 0:00,48.47556,-123.30306,Gear defined by attributes,
8/5/2010 0:00,48.48000,-123.30861,Gear defined by attributes,
8/5/2010 0:00,48.48361,-123.31333,Gear defined by attributes,
8/5/2010 0:00,48.42861,-123.33306,Gear defined by attributes,
8/5/2010 0:00,48.41889,-123.31194,Gear defined by attributes,
8/5/2010 0:00,48.66750,-123.34361,Gear defined by attributes,
8/5/2010 0:00,48.66639,-123.34611,Gear defined by attributes,
8/5/2010 0:00,48.66750,-123.31694,Gear defined by attributes,
8/5/2010 0:00,48.64611,-123.34361,Gear defined by attributes,
8/5/2010 0:00,48.63306,-123.34361,Gear defined by attributes,
8/5/2010 0:00,48.60639,-123.31778,Gear defined by attributes,
8/5/2010 0:00,48.57639,-123.32667,Gear defined by attributes,
8/5/2010 0:00,48.49306,-123.30500,Gear defined by attributes,
8/6/2010 0:00,48.43556,-123.22917,Net,
8/6/2010 0:00,48.43361,-123.22472,Net,
8/6/2010 0:00,48.53111,-123.21250,Net,
8/6/2010 0:00,48.65222,-123.12194,Pots and traps,
8/6/2010 0:00,49.01806,-122.93139,Pots and traps,
8/7/2010 0:00,49.15028,-123.25806,Net,
8/7/2010 0:00,49.15861,-123.02778,Net,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/8/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,48.67250,-122.98750,Net,
8/9/2010 0:00,48.67528,-122.97611,Net,
8/9/2010 0:00,48.67250,-122.98750,Net,
8/9/2010 0:00,48.54222,-122.91250,Net,
8/9/2010 0:00,48.56000,-122.91583,Net,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/9/2010 0:00,-12.00000,142.00000,Gear defined by attributes,
8/10/2010 0:00,48.03611,-122.72583,Net,
8/10/2010 0:00,48.57333,-122.78417,Net,
8/10/2010 0:00,48.55944,-122.80361,Net,
8/10/2010 0:00,48.57333,-122.78056,Pots and traps,
8/11/2010 0:00,47.68028,-122.82528,Net,
8/11/2010 0:00,41.72350,-124.26890,Gear defined by attributes,
8/11/2010 0:00,41.72380,-124.26730,Gear defined by attributes,
8/11/2010 0:00,41.72290,-124.26600,Gear defined by attributes,
8/11/2010 0:00,41.74950,-124.24340,Gear defined by attributes,
8/11/2010 0:00,41.74910,-124.24270,Gear defined by attributes,
